Year,Week,Age,Value
2022,20,0-29,136.0
2022,20,30-34,45.0
2022,20,35-39,83.0
2022,20,40-44,131.0
2022,20,45-49,181.0
2022,20,50-54,360.0
2022,20,55-59,636.0
2022,20,60-64,1077.0
2022,20,65-69,1321.0
2022,20,70-74,1626.0
2022,20,75-79,2041.0
2022,20,80-84,3675.0
2022,20,85-89,3622.0
2022,20,90-94,2513.0
2022,20,95+,1118.0
2022,20,Insgesamt,18565.0
2022,21,0-29,138.0
2022,21,30-34,58.0
2022,21,35-39,73.0
2022,21,40-44,113.0
2022,21,45-49,169.0
2022,21,50-54,331.0
2022,21,55-59,635.0
2022,21,60-64,901.0
2022,21,65-69,1241.0
2022,21,70-74,1552.0
2022,21,75-79,1881.0
2022,21,80-84,3344.0
2022,21,85-89,3351.0
2022,21,90-94,2422.0
2022,21,95+,1023.0
2022,21,Insgesamt,17232.0
2022,22,0-29,119.0
2022,22,30-34,56.0
2022,22,35-39,86.0
2022,22,40-44,116.0
2022,22,45-49,160.0
2022,22,50-54,352.0
2022,22,55-59,659.0
2022,22,60-64,984.0
2022,22,65-69,1331.0
2022,22,70-74,1620.0
2022,22,75-79,1865.0
2022,22,80-84,3571.0
2022,22,85-89,3603.0
2022,22,90-94,2484.0
2022,22,95+,1098.0
2022,22,Insgesamt,18104.0
2022,23,0-29,131.0
2022,23,30-34,47.0
2022,23,35-39,103.0
2022,23,40-44,126.0
2022,23,45-49,154.0
2022,23,50-54,385.0
2022,23,55-59,663.0
2022,23,60-64,990.0
2022,23,65-69,1260.0
2022,23,70-74,1615.0
2022,23,75-79,1895.0
2022,23,80-84,3427.0
2022,23,85-89,3554.0
2022,23,90-94,2491.0
2022,23,95+,1119.0
2022,23,Insgesamt,17960.0
2022,24,0-29,169.0
2022,24,30-34,46.0
2022,24,35-39,92.0
2022,24,40-44,117.0
2022,24,45-49,176.0
2022,24,50-54,327.0
2022,24,55-59,668.0
2022,24,60-64,1059.0
2022,24,65-69,1314.0
2022,24,70-74,1715.0
2022,24,75-79,1962.0
2022,24,80-84,3650.0
2022,24,85-89,3591.0
2022,24,90-94,2517.0
2022,24,95+,1094.0
2022,24,Insgesamt,18497.0
2022,25,0-29,174.0
2022,25,30-34,64.0
2022,25,35-39,74.0
2022,25,40-44,116.0
2022,25,45-49,163.0
2022,25,50-54,360.0
2022,25,55-59,732.0
2022,25,60-64,1038.0
2022,25,65-69,1374.0
2022,25,70-74,1676.0
2022,25,75-79,2067.0
2022,25,80-84,3650.0
2022,25,85-89,3755.0
2022,25,90-94,2616.0
2022,25,95+,1200.0
2022,25,Insgesamt,19059.0
2022,26,0-29,153.0
2022,26,30-34,44.0
2022,26,35-39,73.0
2022,26,40-44,121.0
2022,26,45-49,191.0
2022,26,50-54,385.0
2022,26,55-59,711.0
2022,26,60-64,1004.0
2022,26,65-69,1375.0
2022,26,70-74,1670.0
2022,26,75-79,1956.0
2022,26,80-84,3570.0
2022,26,85-89,3583.0
2022,26,90-94,2568.0
2022,26,95+,1158.0
2022,26,Insgesamt,18562.0
2022,27,0-29,151.0
2022,27,30-34,58.0
2022,27,35-39,93.0
2022,27,40-44,135.0
2022,27,45-49,166.0
2022,27,50-54,378.0
2022,27,55-59,640.0
2022,27,60-64,994.0
2022,27,65-69,1262.0
2022,27,70-74,1698.0
2022,27,75-79,2016.0
2022,27,80-84,3495.0
2022,27,85-89,3520.0
2022,27,90-94,2511.0
2022,27,95+,1038.0
2022,27,Insgesamt,18155.0
2022,28,0-29,139.0
2022,28,30-34,66.0
2022,28,35-39,82.0
2022,28,40-44,123.0
2022,28,45-49,169.0
2022,28,50-54,375.0
2022,28,55-59,723.0
2022,28,60-64,1054.0
2022,28,65-69,1372.0
2022,28,70-74,1690.0
2022,28,75-79,2044.0
2022,28,80-84,3747.0
2022,28,85-89,3686.0
2022,28,90-94,2642.0
2022,28,95+,1107.0
2022,28,Insgesamt,19019.0
2022,29,0-29,163.0
2022,29,30-34,69.0
2022,29,35-39,86.0
2022,29,40-44,126.0
2022,29,45-49,164.0
2022,29,50-54,403.0
2022,29,55-59,703.0
2022,29,60-64,1144.0
2022,29,65-69,1418.0
2022,29,70-74,1900.0
2022,29,75-79,2245.0
2022,29,80-84,4127.0
2022,29,85-89,4178.0
2022,29,90-94,2960.0
2022,29,95+,1301.0
2022,29,Insgesamt,20987.0
2022,30,0-29,151.0
2022,30,30-34,59.0
2022,30,35-39,89.0
2022,30,40-44,129.0
2022,30,45-49,173.0
2022,30,50-54,378.0
2022,30,55-59,704.0
2022,30,60-64,1056.0
2022,30,65-69,1367.0
2022,30,70-74,1778.0
2022,30,75-79,2217.0
2022,30,80-84,3941.0
2022,30,85-89,4120.0
2022,30,90-94,2818.0
2022,30,95+,1317.0
2022,30,Insgesamt,20297.0
2022,31,0-29,147.0
2022,31,30-34,49.0
2022,31,35-39,79.0
2022,31,40-44,119.0
2022,31,45-49,162.0
2022,31,50-54,342.0
2022,31,55-59,674.0
2022,31,60-64,1018.0
2022,31,65-69,1381.0
2022,31,70-74,1747.0
2022,31,75-79,2035.0
2022,31,80-84,4010.0
2022,31,85-89,4112.0
2022,31,90-94,2854.0
2022,31,95+,1243.0
2022,31,Insgesamt,19972.0
2022,32,0-29,149.0
2022,32,30-34,62.0
2022,32,35-39,81.0
2022,32,40-44,142.0
2022,32,45-49,175.0
2022,32,50-54,388.0
2022,32,55-59,711.0
2022,32,60-64,1031.0
2022,32,65-69,1387.0
2022,32,70-74,1754.0
2022,32,75-79,2132.0
2022,32,80-84,3814.0
2022,32,85-89,3956.0
2022,32,90-94,2810.0
2022,32,95+,1240.0
2022,32,Insgesamt,19832.0
2022,33,0-29,139.0
2022,33,30-34,62.0
2022,33,35-39,86.0
2022,33,40-44,113.0
2022,33,45-49,168.0
2022,33,50-54,364.0
2022,33,55-59,708.0
2022,33,60-64,1089.0
2022,33,65-69,1354.0
2022,33,70-74,1706.0
2022,33,75-79,2082.0
2022,33,80-84,3828.0
2022,33,85-89,4019.0
2022,33,90-94,2893.0
2022,33,95+,1321.0
2022,33,Insgesamt,19932.0
2022,34,0-29,144.0
2022,34,30-34,51.0
2022,34,35-39,76.0
2022,34,40-44,112.0
2022,34,45-49,150.0
2022,34,50-54,397.0
2022,34,55-59,648.0
2022,34,60-64,1063.0
2022,34,65-69,1320.0
2022,34,70-74,1664.0
2022,34,75-79,1932.0
2022,34,80-84,3640.0
2022,34,85-89,3969.0
2022,34,90-94,2588.0
2022,34,95+,1238.0
2022,34,Insgesamt,18992.0
2022,35,0-29,136.0
2022,35,30-34,43.0
2022,35,35-39,91.0
2022,35,40-44,132.0
2022,35,45-49,156.0
2022,35,50-54,374.0
2022,35,55-59,627.0
2022,35,60-64,1001.0
2022,35,65-69,1277.0
2022,35,70-74,1606.0
2022,35,75-79,1987.0
2022,35,80-84,3597.0
2022,35,85-89,3524.0
2022,35,90-94,2589.0
2022,35,95+,1154.0
2022,35,Insgesamt,18294.0
2022,36,0-29,159.0
2022,36,30-34,52.0
2022,36,35-39,93.0
2022,36,40-44,111.0
2022,36,45-49,157.0
2022,36,50-54,376.0
2022,36,55-59,657.0
2022,36,60-64,978.0
2022,36,65-69,1364.0
2022,36,70-74,1642.0
2022,36,75-79,2000.0
2022,36,80-84,3632.0
2022,36,85-89,3753.0
2022,36,90-94,2628.0
2022,36,95+,1175.0
2022,36,Insgesamt,18777.0
2022,37,0-29,161.0
2022,37,30-34,51.0
2022,37,35-39,82.0
2022,37,40-44,117.0
2022,37,45-49,162.0
2022,37,50-54,345.0
2022,37,55-59,671.0
2022,37,60-64,989.0
2022,37,65-69,1335.0
2022,37,70-74,1676.0
2022,37,75-79,1905.0
2022,37,80-84,3508.0
2022,37,85-89,3616.0
2022,37,90-94,2501.0
2022,37,95+,1157.0
2022,37,Insgesamt,18276.0
2022,38,0-29,145.0
2022,38,30-34,59.0
2022,38,35-39,74.0
2022,38,40-44,109.0
2022,38,45-49,184.0
2022,38,50-54,374.0
2022,38,55-59,686.0
2022,38,60-64,962.0
2022,38,65-69,1339.0
2022,38,70-74,1743.0
2022,38,75-79,2019.0
2022,38,80-84,3764.0
2022,38,85-89,3770.0
2022,38,90-94,2707.0
2022,38,95+,1186.0
2022,38,Insgesamt,19121.0
2022,39,0-29,153.0
2022,39,30-34,45.0
2022,39,35-39,77.0
2022,39,40-44,116.0
2022,39,45-49,184.0
2022,39,50-54,335.0
2022,39,55-59,712.0
2022,39,60-64,1093.0
2022,39,65-69,1416.0
2022,39,70-74,1837.0
2022,39,75-79,2141.0
2022,39,80-84,3920.0
2022,39,85-89,4100.0
2022,39,90-94,2918.0
2022,39,95+,1355.0
2022,39,Insgesamt,20402.0
2022,40,0-29,141.0
2022,40,30-34,30.0
2022,40,35-39,77.0
2022,40,40-44,103.0
2022,40,45-49,169.0
2022,40,50-54,393.0
2022,40,55-59,718.0
2022,40,60-64,1103.0
2022,40,65-69,1428.0
2022,40,70-74,1837.0
2022,40,75-79,2159.0
2022,40,80-84,4069.0
2022,40,85-89,4124.0
2022,40,90-94,2932.0
2022,40,95+,1344.0
2022,40,Insgesamt,20627.0
2022,41,0-29,158.0
2022,41,30-34,53.0
2022,41,35-39,84.0
2022,41,40-44,112.0
2022,41,45-49,180.0
2022,41,50-54,388.0
2022,41,55-59,718.0
2022,41,60-64,1096.0
2022,41,65-69,1511.0
2022,41,70-74,1865.0
2022,41,75-79,2246.0
2022,41,80-84,4307.0
2022,41,85-89,4477.0
2022,41,90-94,3148.0
2022,41,95+,1447.0
2022,41,Insgesamt,21790.0
2022,42,0-29,133.0
2022,42,30-34,52.0
2022,42,35-39,85.0
2022,42,40-44,138.0
2022,42,45-49,187.0
2022,42,50-54,386.0
2022,42,55-59,735.0
2022,42,60-64,1118.0
2022,42,65-69,1494.0
2022,42,70-74,1892.0
2022,42,75-79,2267.0
2022,42,80-84,4353.0
2022,42,85-89,4441.0
2022,42,90-94,3139.0
2022,42,95+,1399.0
2022,42,Insgesamt,21819.0
2022,43,0-29,140.0
2022,43,30-34,59.0
2022,43,35-39,68.0
2022,43,40-44,112.0
2022,43,45-49,173.0
2022,43,50-54,378.0
2022,43,55-59,690.0
2022,43,60-64,1029.0
2022,43,65-69,1440.0
2022,43,70-74,1881.0
2022,43,75-79,2239.0
2022,43,80-84,4278.0
2022,43,85-89,4468.0
2022,43,90-94,3147.0
2022,43,95+,1347.0
2022,43,Insgesamt,21449.0
2022,44,0-29,130.0
2022,44,30-34,52.0
2022,44,35-39,87.0
2022,44,40-44,121.0
2022,44,45-49,174.0
2022,44,50-54,374.0
2022,44,55-59,663.0
2022,44,60-64,1018.0
2022,44,65-69,1384.0
2022,44,70-74,1796.0
2022,44,75-79,2106.0
2022,44,80-84,3809.0
2022,44,85-89,4042.0
2022,44,90-94,2895.0
2022,44,95+,1282.0
2022,44,Insgesamt,19933.0
2022,45,0-29,136.0
2022,45,30-34,47.0
2022,45,35-39,88.0
2022,45,40-44,123.0
2022,45,45-49,162.0
2022,45,50-54,385.0
2022,45,55-59,664.0
2022,45,60-64,1048.0
2022,45,65-69,1389.0
2022,45,70-74,1787.0
2022,45,75-79,2104.0
2022,45,80-84,3964.0
2022,45,85-89,4216.0
2022,45,90-94,2782.0
2022,45,95+,1293.0
2022,45,Insgesamt,20188.0
2022,46,0-29,154.0
2022,46,30-34,47.0
2022,46,35-39,92.0
2022,46,40-44,129.0
2022,46,45-49,187.0
2022,46,50-54,376.0
2022,46,55-59,719.0
2022,46,60-64,1066.0
2022,46,65-69,1400.0
2022,46,70-74,1826.0
2022,46,75-79,2228.0
2022,46,80-84,4091.0
2022,46,85-89,4194.0
2022,46,90-94,3023.0
2022,46,95+,1293.0
2022,46,Insgesamt,20825.0
2022,47,0-29,153.0
2022,47,30-34,52.0
2022,47,35-39,89.0
2022,47,40-44,127.0
2022,47,45-49,173.0
2022,47,50-54,368.0
2022,47,55-59,719.0
2022,47,60-64,1117.0
2022,47,65-69,1472.0
2022,47,70-74,1948.0
2022,47,75-79,2290.0
2022,47,80-84,4119.0
2022,47,85-89,4450.0
2022,47,90-94,3026.0
2022,47,95+,1348.0
2022,47,Insgesamt,21451.0
2022,48,0-29,151.0
2022,48,30-34,36.0
2022,48,35-39,78.0
2022,48,40-44,125.0
2022,48,45-49,181.0
2022,48,50-54,412.0
2022,48,55-59,770.0
2022,48,60-64,1118.0
2022,48,65-69,1562.0
2022,48,70-74,1942.0
2022,48,75-79,2444.0
2022,48,80-84,4341.0
2022,48,85-89,4539.0
2022,48,90-94,3107.0
2022,48,95+,1467.0
2022,48,Insgesamt,22273.0
2022,49,0-29,182.0
2022,49,30-34,58.0
2022,49,35-39,79.0
2022,49,40-44,117.0
2022,49,45-49,205.0
2022,49,50-54,384.0
2022,49,55-59,834.0
2022,49,60-64,1179.0
2022,49,65-69,1561.0
2022,49,70-74,2072.0
2022,49,75-79,2509.0
2022,49,80-84,4721.0
2022,49,85-89,5089.0
2022,49,90-94,3581.0
2022,49,95+,1554.0
2022,49,Insgesamt,24125.0
2022,50,0-29,167.0
2022,50,30-34,59.0
2022,50,35-39,85.0
2022,50,40-44,154.0
2022,50,45-49,189.0
2022,50,50-54,426.0
2022,50,55-59,851.0
2022,50,60-64,1276.0
2022,50,65-69,1726.0
2022,50,70-74,2284.0
2022,50,75-79,2708.0
2022,50,80-84,5119.0
2022,50,85-89,5493.0
2022,50,90-94,3751.0
2022,50,95+,1689.0
2022,50,Insgesamt,25977.0
2022,51,0-29,173.0
2022,51,30-34,69.0
2022,51,35-39,73.0
2022,51,40-44,130.0
2022,51,45-49,215.0
2022,51,50-54,409.0
2022,51,55-59,878.0
2022,51,60-64,1329.0
2022,51,65-69,1860.0
2022,51,70-74,2443.0
2022,51,75-79,2975.0
2022,51,80-84,5640.0
2022,51,85-89,6083.0
2022,51,90-94,4362.0
2022,51,95+,2043.0
2022,51,Insgesamt,28682.0
2022,52,0-29,175.0
2022,52,30-34,62.0
2022,52,35-39,89.0
2022,52,40-44,138.0
2022,52,45-49,213.0
2022,52,50-54,425.0
2022,52,55-59,766.0
2022,52,60-64,1273.0
2022,52,65-69,1731.0
2022,52,70-74,2322.0
2022,52,75-79,2781.0
2022,52,80-84,5374.0
2022,52,85-89,5866.0
2022,52,90-94,4137.0
2022,52,95+,1932.0
2022,52,Insgesamt,27284.0
2023,1,0-29,135.0
2023,1,30-34,53.0
2023,1,35-39,92.0
2023,1,40-44,128.0
2023,1,45-49,209.0
2023,1,50-54,409.0
2023,1,55-59,810.0
2023,1,60-64,1247.0
2023,1,65-69,1623.0
2023,1,70-74,2195.0
2023,1,75-79,2534.0
2023,1,80-84,5045.0
2023,1,85-89,5389.0
2023,1,90-94,3700.0
2023,1,95+,1815.0
2023,1,Insgesamt,25384.0
2023,2,0-29,133.0
2023,2,30-34,61.0
2023,2,35-39,83.0
2023,2,40-44,120.0
2023,2,45-49,195.0
2023,2,50-54,374.0
2023,2,55-59,756.0
2023,2,60-64,1120.0
2023,2,65-69,1573.0
2023,2,70-74,1964.0
2023,2,75-79,2348.0
2023,2,80-84,4369.0
2023,2,85-89,4798.0
2023,2,90-94,3279.0
2023,2,95+,1522.0
2023,2,Insgesamt,22695.0
2023,3,0-29,145.0
2023,3,30-34,65.0
2023,3,35-39,62.0
2023,3,40-44,133.0
2023,3,45-49,177.0
2023,3,50-54,386.0
2023,3,55-59,700.0
2023,3,60-64,1136.0
2023,3,65-69,1432.0
2023,3,70-74,1912.0
2023,3,75-79,2166.0
2023,3,80-84,4044.0
2023,3,85-89,4460.0
2023,3,90-94,3016.0
2023,3,95+,1381.0
2023,3,Insgesamt,21215.0
2023,4,0-29,150.0
2023,4,30-34,45.0
2023,4,35-39,66.0
2023,4,40-44,116.0
2023,4,45-49,158.0
2023,4,50-54,395.0
2023,4,55-59,678.0
2023,4,60-64,1049.0
2023,4,65-69,1442.0
2023,4,70-74,1882.0
2023,4,75-79,2134.0
2023,4,80-84,3980.0
2023,4,85-89,4256.0
2023,4,90-94,2958.0
2023,4,95+,1317.0
2023,4,Insgesamt,20626.0
2023,5,0-29,121.0
2023,5,30-34,43.0
2023,5,35-39,87.0
2023,5,40-44,126.0
2023,5,45-49,184.0
2023,5,50-54,357.0
2023,5,55-59,760.0
2023,5,60-64,1148.0
2023,5,65-69,1504.0
2023,5,70-74,1920.0
2023,5,75-79,2186.0
2023,5,80-84,3955.0
2023,5,85-89,4424.0
2023,5,90-94,2978.0
2023,5,95+,1288.0
2023,5,Insgesamt,21081.0
2023,6,0-29,185.0
2023,6,30-34,50.0
2023,6,35-39,80.0
2023,6,40-44,131.0
2023,6,45-49,195.0
2023,6,50-54,410.0
2023,6,55-59,633.0
2023,6,60-64,1095.0
2023,6,65-69,1406.0
2023,6,70-74,1785.0
2023,6,75-79,2203.0
2023,6,80-84,3873.0
2023,6,85-89,4295.0
2023,6,90-94,2860.0
2023,6,95+,1288.0
2023,6,Insgesamt,20489.0
2023,7,0-29,152.0
2023,7,30-34,65.0
2023,7,35-39,84.0
2023,7,40-44,143.0
2023,7,45-49,174.0
2023,7,50-54,374.0
2023,7,55-59,736.0
2023,7,60-64,1038.0
2023,7,65-69,1420.0
2023,7,70-74,1829.0
2023,7,75-79,2258.0
2023,7,80-84,4022.0
2023,7,85-89,4312.0
2023,7,90-94,3011.0
2023,7,95+,1360.0
2023,7,Insgesamt,20978.0
2023,8,0-29,156.0
2023,8,30-34,42.0
2023,8,35-39,78.0
2023,8,40-44,128.0
2023,8,45-49,162.0
2023,8,50-54,353.0
2023,8,55-59,732.0
2023,8,60-64,1038.0
2023,8,65-69,1451.0
2023,8,70-74,1868.0
2023,8,75-79,2198.0
2023,8,80-84,4039.0
2023,8,85-89,4357.0
2023,8,90-94,2982.0
2023,8,95+,1309.0
2023,8,Insgesamt,20893.0
2023,9,0-29,146.0
2023,9,30-34,46.0
2023,9,35-39,98.0
2023,9,40-44,140.0
2023,9,45-49,178.0
2023,9,50-54,363.0
2023,9,55-59,710.0
2023,9,60-64,1132.0
2023,9,65-69,1508.0
2023,9,70-74,1888.0
2023,9,75-79,2068.0
2023,9,80-84,4151.0
2023,9,85-89,4346.0
2023,9,90-94,2943.0
2023,9,95+,1324.0
2023,9,Insgesamt,21041.0
2023,10,0-29,166.0
2023,10,30-34,53.0
2023,10,35-39,88.0
2023,10,40-44,139.0
2023,10,45-49,182.0
2023,10,50-54,386.0
2023,10,55-59,760.0
2023,10,60-64,1128.0
2023,10,65-69,1479.0
2023,10,70-74,1951.0
2023,10,75-79,2298.0
2023,10,80-84,4209.0
2023,10,85-89,4548.0
2023,10,90-94,3144.0
2023,10,95+,1413.0
2023,10,Insgesamt,21944.0
2023,11,0-29,162.0
2023,11,30-34,51.0
2023,11,35-39,92.0
2023,11,40-44,154.0
2023,11,45-49,200.0
2023,11,50-54,406.0
2023,11,55-59,717.0
2023,11,60-64,1182.0
2023,11,65-69,1496.0
2023,11,70-74,1927.0
2023,11,75-79,2295.0
2023,11,80-84,4222.0
2023,11,85-89,4554.0
2023,11,90-94,2977.0
2023,11,95+,1371.0
2023,11,Insgesamt,21806.0
2023,12,0-29,154.0
2023,12,30-34,61.0
2023,12,35-39,98.0
2023,12,40-44,125.0
2023,12,45-49,198.0
2023,12,50-54,350.0
2023,12,55-59,673.0
2023,12,60-64,1074.0
2023,12,65-69,1489.0
2023,12,70-74,1924.0
2023,12,75-79,2226.0
2023,12,80-84,4149.0
2023,12,85-89,4493.0
2023,12,90-94,2938.0
2023,12,95+,1393.0
2023,12,Insgesamt,21345.0
2023,13,0-29,148.0
2023,13,30-34,47.0
2023,13,35-39,81.0
2023,13,40-44,122.0
2023,13,45-49,193.0
2023,13,50-54,364.0
2023,13,55-59,713.0
2023,13,60-64,1077.0
2023,13,65-69,1402.0
2023,13,70-74,1877.0
2023,13,75-79,2210.0
2023,13,80-84,4057.0
2023,13,85-89,4354.0
2023,13,90-94,2813.0
2023,13,95+,1276.0
2023,13,Insgesamt,20734.0
2023,14,0-29,131.0
2023,14,30-34,56.0
2023,14,35-39,75.0
2023,14,40-44,114.0
2023,14,45-49,201.0
2023,14,50-54,334.0
2023,14,55-59,660.0
2023,14,60-64,1157.0
2023,14,65-69,1405.0
2023,14,70-74,1819.0
2023,14,75-79,2064.0
2023,14,80-84,3815.0
2023,14,85-89,4203.0
2023,14,90-94,2753.0
2023,14,95+,1152.0
2023,14,Insgesamt,19939.0
2023,15,0-29,149.0
2023,15,30-34,50.0
2023,15,35-39,94.0
2023,15,40-44,121.0
2023,15,45-49,173.0
2023,15,50-54,365.0
2023,15,55-59,657.0
2023,15,60-64,1117.0
2023,15,65-69,1384.0
2023,15,70-74,1824.0
2023,15,75-79,2082.0
2023,15,80-84,3822.0
2023,15,85-89,4255.0
2023,15,90-94,2775.0
2023,15,95+,1248.0
2023,15,Insgesamt,20116.0
2023,16,0-29,147.0
2023,16,30-34,37.0
2023,16,35-39,85.0
2023,16,40-44,124.0
2023,16,45-49,189.0
2023,16,50-54,343.0
2023,16,55-59,709.0
2023,16,60-64,1052.0
2023,16,65-69,1397.0
2023,16,70-74,1874.0
2023,16,75-79,2145.0
2023,16,80-84,3690.0
2023,16,85-89,4156.0
2023,16,90-94,2681.0
2023,16,95+,1218.0
2023,16,Insgesamt,19847.0
2023,17,0-29,141.0
2023,17,30-34,52.0
2023,17,35-39,77.0
2023,17,40-44,126.0
2023,17,45-49,166.0
2023,17,50-54,356.0
2023,17,55-59,690.0
2023,17,60-64,1059.0
2023,17,65-69,1371.0
2023,17,70-74,1805.0
2023,17,75-79,2004.0
2023,17,80-84,3668.0
2023,17,85-89,3933.0
2023,17,90-94,2670.0
2023,17,95+,1180.0
2023,17,Insgesamt,19298.0
2023,18,0-29,147.0
2023,18,30-34,43.0
2023,18,35-39,76.0
2023,18,40-44,117.0
2023,18,45-49,177.0
2023,18,50-54,332.0
2023,18,55-59,670.0
2023,18,60-64,1076.0
2023,18,65-69,1332.0
2023,18,70-74,1698.0
2023,18,75-79,1979.0
2023,18,80-84,3720.0
2023,18,85-89,3950.0
2023,18,90-94,2533.0
2023,18,95+,1191.0
2023,18,Insgesamt,19041.0
2023,19,0-29,136.0
2023,19,30-34,49.0
2023,19,35-39,78.0
2023,19,40-44,124.0
2023,19,45-49,176.0
2023,19,50-54,370.0
2023,19,55-59,639.0
2023,19,60-64,978.0
2023,19,65-69,1433.0
2023,19,70-74,1706.0
2023,19,75-79,2032.0
2023,19,80-84,3547.0
2023,19,85-89,3953.0
2023,19,90-94,2486.0
2023,19,95+,1170.0
2023,19,Insgesamt,18877.0
2023,20,0-29,143.0
2023,20,30-34,46.0
2023,20,35-39,84.0
2023,20,40-44,117.0
2023,20,45-49,170.0
2023,20,50-54,362.0
2023,20,55-59,713.0
2023,20,60-64,1031.0
2023,20,65-69,1384.0
2023,20,70-74,1702.0
2023,20,75-79,1952.0
2023,20,80-84,3449.0
2023,20,85-89,3738.0
2023,20,90-94,2395.0
2023,20,95+,1083.0
2023,20,Insgesamt,18369.0
2023,21,0-29,143.0
2023,21,30-34,50.0
2023,21,35-39,78.0
2023,21,40-44,127.0
2023,21,45-49,188.0
2023,21,50-54,339.0
2023,21,55-59,633.0
2023,21,60-64,1016.0
2023,21,65-69,1305.0
2023,21,70-74,1650.0
2023,21,75-79,1965.0
2023,21,80-84,3514.0
2023,21,85-89,3739.0
2023,21,90-94,2481.0
2023,21,95+,1145.0
2023,21,Insgesamt,18373.0
2023,22,0-29,145.0
2023,22,30-34,43.0
2023,22,35-39,74.0
2023,22,40-44,124.0
2023,22,45-49,153.0
2023,22,50-54,326.0
2023,22,55-59,660.0
2023,22,60-64,989.0
2023,22,65-69,1367.0
2023,22,70-74,1704.0
2023,22,75-79,1922.0
2023,22,80-84,3338.0
2023,22,85-89,3711.0
2023,22,90-94,2367.0
2023,22,95+,1067.0
2023,22,Insgesamt,17990.0
2023,23,0-29,140.0
2023,23,30-34,73.0
2023,23,35-39,73.0
2023,23,40-44,112.0
2023,23,45-49,171.0
2023,23,50-54,352.0
2023,23,55-59,708.0
2023,23,60-64,980.0
2023,23,65-69,1324.0
2023,23,70-74,1708.0
2023,23,75-79,1924.0
2023,23,80-84,3401.0
2023,23,85-89,3758.0
2023,23,90-94,2554.0
2023,23,95+,1102.0
2023,23,Insgesamt,18380.0
2023,24,0-29,132.0
2023,24,30-34,51.0
2023,24,35-39,77.0
2023,24,40-44,146.0
2023,24,45-49,183.0
2023,24,50-54,347.0
2023,24,55-59,658.0
2023,24,60-64,976.0
2023,24,65-69,1316.0
2023,24,70-74,1721.0
2023,24,75-79,1860.0
2023,24,80-84,3357.0
2023,24,85-89,3590.0
2023,24,90-94,2342.0
2023,24,95+,1074.0
2023,24,Insgesamt,17830.0
2023,25,0-29,156.0
2023,25,30-34,60.0
2023,25,35-39,80.0
2023,25,40-44,128.0
2023,25,45-49,160.0
2023,25,50-54,331.0
2023,25,55-59,702.0
2023,25,60-64,1024.0
2023,25,65-69,1295.0
2023,25,70-74,1713.0
2023,25,75-79,1969.0
2023,25,80-84,3329.0
2023,25,85-89,3709.0
2023,25,90-94,2348.0
2023,25,95+,1077.0
2023,25,Insgesamt,18081.0
2023,26,0-29,139.0
2023,26,30-34,45.0
2023,26,35-39,66.0
2023,26,40-44,105.0
2023,26,45-49,152.0
2023,26,50-54,351.0
2023,26,55-59,615.0
2023,26,60-64,952.0
2023,26,65-69,1297.0
2023,26,70-74,1597.0
2023,26,75-79,1762.0
2023,26,80-84,3227.0
2023,26,85-89,3434.0
2023,26,90-94,2270.0
2023,26,95+,1010.0
2023,26,Insgesamt,17022.0
2023,27,0-29,153.0
2023,27,30-34,42.0
2023,27,35-39,87.0
2023,27,40-44,125.0
2023,27,45-49,165.0
2023,27,50-54,354.0
2023,27,55-59,636.0
2023,27,60-64,969.0
2023,27,65-69,1267.0
2023,27,70-74,1614.0
2023,27,75-79,1789.0
2023,27,80-84,3261.0
2023,27,85-89,3411.0
2023,27,90-94,2249.0
2023,27,95+,1014.0
2023,27,Insgesamt,17136.0
2023,28,0-29,137.0
2023,28,30-34,48.0
2023,28,35-39,84.0
2023,28,40-44,118.0
2023,28,45-49,181.0
2023,28,50-54,324.0
2023,28,55-59,632.0
2023,28,60-64,984.0
2023,28,65-69,1274.0
2023,28,70-74,1660.0
2023,28,75-79,1818.0
2023,28,80-84,3288.0
2023,28,85-89,3787.0
2023,28,90-94,2331.0
2023,28,95+,1064.0
2023,28,Insgesamt,17730.0
2023,29,0-29,126.0
2023,29,30-34,45.0
2023,29,35-39,85.0
2023,29,40-44,108.0
2023,29,45-49,158.0
2023,29,50-54,327.0
2023,29,55-59,599.0
2023,29,60-64,962.0
2023,29,65-69,1232.0
2023,29,70-74,1592.0
2023,29,75-79,1854.0
2023,29,80-84,3035.0
2023,29,85-89,3437.0
2023,29,90-94,2181.0
2023,29,95+,1026.0
2023,29,Insgesamt,16767.0
2023,30,0-29,117.0
2023,30,30-34,42.0
2023,30,35-39,81.0
2023,30,40-44,107.0
2023,30,45-49,150.0
2023,30,50-54,298.0
2023,30,55-59,570.0
2023,30,60-64,983.0
2023,30,65-69,1264.0
2023,30,70-74,1524.0
2023,30,75-79,1778.0
2023,30,80-84,3291.0
2023,30,85-89,3544.0
2023,30,90-94,2193.0
2023,30,95+,983.0
2023,30,Insgesamt,16925.0
2023,31,0-29,131.0
2023,31,30-34,40.0
2023,31,35-39,83.0
2023,31,40-44,116.0
2023,31,45-49,171.0
2023,31,50-54,294.0
2023,31,55-59,598.0
2023,31,60-64,931.0
2023,31,65-69,1217.0
2023,31,70-74,1658.0
2023,31,75-79,1761.0
2023,31,80-84,3194.0
2023,31,85-89,3469.0
2023,31,90-94,2214.0
2023,31,95+,980.0
